order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales
2115,CA-2016-115798,309,3,0,57,0.19,300
2116,CA-2016-115798,340,3,0,94,0.25,378
2117,CA-2016-115847,1431,2,0,4,0.07,62
2118,CA-2016-115924,1645,5,0,13,0.49,26
2119,CA-2016-115938,502,1,0,4,0.27,15
2120,CA-2016-115938,60,8,0,21,0.49,43
2121,CA-2016-115938,719,4,0,69,0.48,144
2122,CA-2016-115938,1204,3,0,80,0.24,333
2123,CA-2016-115945,1508,2,0,5,0.25,21
2124,CA-2016-115945,717,3,0.2,28,0.31,89
2125,CA-2016-115945,1557,3,0,9,0.03,304
2126,CA-2016-116092,237,5,0.2,4,0.36,12
2127,CA-2016-116092,1756,2,0,6,0.48,13
2128,CA-2016-116092,1824,3,0,9,0.48,19
2129,CA-2016-116092,44,5,0.2,13,0.31,42
2130,CA-2016-116092,951,6,0,157,0.29,541
2131,CA-2016-116260,1149,4,0,3,0.26,11
2132,CA-2016-116484,1592,2,0.2,10,0.15,64
2133,CA-2016-116484,283,3,0.2,-27,-0.19,142
2134,CA-2016-116512,1263,3,0,3,0.17,18
2135,CA-2016-116638,426,13,0.4,-1862,-0.43,4298
2136,CA-2016-116687,212,3,0.2,3,0.34,9
2137,CA-2016-116687,1402,3,0.2,14,0.09,158
2138,CA-2016-116750,1494,2,0.2,1,0.15,5
2139,CA-2016-116750,1652,5,0.7,-6,-0.8,7
2140,CA-2016-116841,65,1,0.2,3,0.08,35
2141,CA-2016-116876,337,9,0.2,10,0.36,26
2142,CA-2016-116876,1397,1,0,188,0.3,626
2143,CA-2016-117086,1358,5,0,1013,0.23,4405
2144,CA-2016-117415,7,9,0.2,35,0.31,113
2145,CA-2016-117415,753,3,0.3,-15,-0.07,212
2146,CA-2016-117415,1280,4,0.2,42,0.11,371
2147,CA-2016-117415,168,3,0.32,-47,-0.09,532
2148,CA-2016-117611,109,1,0,2,0.48,5
2149,CA-2016-117611,1007,3,0,67,0.18,372
2150,CA-2016-117772,283,6,0,18,0.05,354
2151,CA-2016-117800,751,3,0,141,0.26,543
2152,CA-2016-117800,1298,2,0,147,0.25,590
2153,CA-2016-117828,304,4,0,56,0.29,194
2154,CA-2016-117884,934,9,0.2,-34,-0.23,150
2155,CA-2016-117884,1012,7,0.2,90,0.2,448
2156,CA-2016-117898,1438,2,0.2,4,0.36,12
2157,CA-2016-117961,1037,3,0,5,0.47,11
2158,CA-2016-117961,1313,3,0,7,0.47,15
2159,CA-2016-117961,124,4,0,31,0.5,61
2160,CA-2016-117961,1556,5,0,25,0.24,105
2161,CA-2016-118227,362,1,0,8,0.29,26
2162,CA-2016-118423,1436,3,0.3,-36,-0.1,359
2163,CA-2016-118444,285,4,0.2,24,0.06,387
2164,CA-2016-118738,1800,2,0.2,4,0.35,10
2165,CA-2016-118738,1799,3,0.2,5,0.35,16
2166,CA-2016-118738,965,7,0.3,-69,-0.2,347
2167,CA-2016-118843,1744,7,0,31,0.45,70
2168,CA-2016-118843,554,3,0,13,0.1,130
2169,CA-2016-118871,1055,5,0,14,0.38,36
2170,CA-2016-118871,945,3,0.2,8,0.08,110
2171,CA-2016-118871,1591,3,0,122,0.45,271
2172,CA-2016-118948,1125,3,0,2,0.27,7
2173,CA-2016-118955,1669,3,0.2,10,0.36,27
2174,CA-2016-118955,1501,3,0.2,9,0.33,29
2175,CA-2016-118955,1203,2,0.3,-25,-0.13,197
2176,CA-2016-119102,113,3,0,14,0.27,51
2177,CA-2016-119214,211,2,0,7,0.47,15
2178,CA-2016-119214,1663,3,0,14,0.48,29
2179,CA-2016-119291,330,1,0.2,1,0.3,3
2180,CA-2016-119291,1636,3,0.7,-3,-0.7,5
2181,CA-2016-119291,694,2,0.7,-14,-0.73,19
2182,CA-2016-119291,199,4,0.2,18,0.38,47
2183,CA-2016-119291,179,4,0.2,32,0.33,98
2184,CA-2016-119291,363,8,0.2,17,0.09,198
2185,CA-2016-119291,946,7,0.2,63,0.31,201
2186,CA-2016-119480,351,2,0,11,0.26,43
2187,CA-2016-119480,1487,5,0,24,0.47,52
2188,CA-2016-119480,538,3,0,50,0.47,106
2189,CA-2016-119480,286,3,0,46,0.28,163
2190,CA-2016-119508,252,5,0,6,0.37,17
2191,CA-2016-119508,577,6,0,9,0.36,25
2192,CA-2016-119550,1205,3,0.3,-90,-0.33,275
2193,CA-2016-119592,17,2,0,2,0.48,4
2194,CA-2016-119627,1152,3,0.2,1,0.11,10
2195,CA-2016-119627,920,2,0.2,-5,-0.18,30
2196,CA-2016-119627,1813,7,0.2,13,0.35,36
2197,CA-2016-119627,667,4,0.2,-32,-0.13,253
2198,CA-2016-119634,620,3,0.2,12,0.26,46
2199,CA-2016-119690,272,2,0.8,-1,-1.5,1
2200,CA-2016-119690,243,2,0.2,2,0.36,5
2201,CA-2016-119690,1674,3,0.2,16,0.34,48
2202,CA-2016-119690,731,9,0.6,-21,-0.28,75
2203,CA-2016-119697,978,2,0.2,1,0.02,54
2204,CA-2016-119879,1001,5,0.4,-24,-0.22,111
2205,CA-2016-119879,313,8,0.4,-480,-0.38,1253
2206,CA-2016-119907,1644,2,0.2,19,0.35,55
2207,CA-2016-119942,208,6,0.2,8,0.33,24
2208,CA-2016-120103,1046,2,0.2,2,0.23,8
2209,CA-2016-120103,465,7,0.2,37,0.35,106
2210,CA-2016-120103,453,2,0.2,11,0.1,112
2211,CA-2016-120320,444,2,0.2,2,0.07,32
2212,CA-2016-120341,779,1,0.4,-9,-0.2,46
2213,CA-2016-120341,422,6,0.7,-101,-0.83,121
2214,CA-2016-120362,979,5,0,119,0.13,913
2215,CA-2016-120397,291,4,0.8,-85,-2.6,33
2216,CA-2016-120439,569,6,0.2,5,0.1,51
2217,CA-2016-120446,220,3,0,9,0.46,19
2218,CA-2016-120516,17,3,0,3,0.48,6
2219,CA-2016-120551,640,3,0,8,0.46,17
2220,CA-2016-120621,693,3,0.7,-10,-0.77,13
2221,CA-2016-120621,1673,14,0.2,96,0.33,295
2222,CA-2016-120621,853,4,0.2,156,0.16,962
2223,CA-2016-120677,846,8,0,770,0.3,2568
2224,CA-2016-120782,955,1,0.1,41,0.22,187
2225,CA-2016-120782,651,3,0,1906,0.5,3813
2226,CA-2016-120810,295,3,0,21,0.3,69
2227,CA-2016-120810,875,3,0,50,0.39,129
2228,CA-2016-120845,1637,1,0.7,-2,-0.73,2
2229,CA-2016-120845,1636,2,0.7,-2,-0.7,3
2230,CA-2016-120845,1631,4,0.7,-5,-0.73,6
2231,CA-2016-120845,106,1,0.2,4,0.36,10
2232,CA-2016-120880,1685,5,0,16,0.48,32
2233,CA-2016-120880,270,5,0.2,63,0.38,168
2234,CA-2016-120880,1498,3,0,141,0.26,541
2235,CA-2016-120901,1518,2,0.2,1,0.16,3
2236,CA-2016-120901,1504,2,0.2,-1,-0.23,6
2237,CA-2016-120901,659,2,0.2,-27,-0.18,153
2238,CA-2016-120915,654,6,0,76,0.26,294
2239,CA-2016-120915,1176,2,0,89,0.29,308
2240,CA-2016-121041,2,2,0.2,2,0.33,7
2241,CA-2016-121097,1813,2,0.2,4,0.35,10
2242,CA-2016-121132,186,3,0.2,2,0.33,6
2243,CA-2016-121132,115,4,0.2,3,0.24,14
2244,CA-2016-121188,592,2,0,2,0.42,4
2245,CA-2016-121188,722,5,0.2,14,0.34,41
2246,CA-2016-121188,931,3,0.2,15,0.35,43
2247,CA-2016-121188,1188,2,0.15,29,0.09,308
2248,CA-2016-121188,418,9,0,29,0.04,729
2249,CA-2016-121188,866,5,0,268,0.3,892
2250,CA-2016-121272,37,4,0,21,0.29,73
2251,CA-2016-121391,1545,2,0,7,0.26,27
2252,CA-2016-121405,96,5,0.2,9,0.36,24
2253,CA-2016-121405,156,5,0.2,14,0.08,181
2254,CA-2016-121552,1130,4,0,5,0.28,20
2255,CA-2016-121608,448,1,0,25,0.25,100
2256,CA-2016-121608,815,2,0,61,0.44,138
2257,CA-2016-121650,1264,1,0,1,0.46,3
2258,CA-2016-121650,250,2,0,2,0.39,4
2259,CA-2016-121650,768,2,0,33,0.17,192
2260,CA-2016-121650,369,2,0,200,0.25,802
2261,CA-2016-121699,679,5,0,29,0.45,65
2262,CA-2016-121720,710,2,0.7,-3,-0.83,4
2263,CA-2016-121720,1451,3,0.2,7,0.15,49
2264,CA-2016-121720,889,2,0.2,8,0.13,61
2265,CA-2016-121720,899,5,0.7,-63,-0.8,79
2266,CA-2016-121720,441,2,0.2,31,0.13,250
2267,CA-2016-121720,644,4,0.2,21,0.04,564
2268,CA-2016-121720,1550,2,0.2,52,0.05,1037
2269,CA-2016-121720,818,5,0.2,-183,-0.16,1124
2270,CA-2016-121776,1671,3,0,17,0.47,37
2271,CA-2016-121776,193,7,0,41,0.47,88
2272,CA-2016-121783,1505,3,0,13,0.44,29
2273,CA-2016-121783,712,3,0,34,0.46,75
2274,CA-2016-121783,1452,1,0,275,0.5,550
2275,CA-2016-121783,863,2,0,179,0.25,716
2276,CA-2016-121783,1551,3,0,143,0.18,796
2277,CA-2016-121797,466,7,0,82,0.36,227
2278,CA-2016-121797,275,3,0.2,216,0.11,1920
2279,CA-2016-121965,1837,1,0,3,0.48,6
2280,CA-2016-121965,547,2,0,4,0.32,13
2281,CA-2016-121965,396,3,0,88,0.47,187
2282,CA-2016-122168,1326,3,0,8,0.47,18
2283,CA-2016-122168,1312,12,0,10,0.28,36
2284,CA-2016-122210,1353,7,0.2,-2,-0.23,11
2285,CA-2016-122210,1104,4,0.4,16,0.17,95
2286,CA-2016-122210,649,3,0.7,-122,-0.8,153
2287,CA-2016-122259,72,4,0,21,0.3,70
2288,CA-2016-122266,475,1,0.2,0,0.16,3
2289,CA-2016-122266,368,1,0.45,-77,-0.4,192
2290,CA-2016-122287,1257,7,0.7,-3,-0.73,5
2291,CA-2016-122287,124,2,0.7,-6,-0.67,9
2292,CA-2016-122287,1716,3,0.2,4,0.36,12
2293,CA-2016-122287,673,5,0.2,21,0.28,75
2294,CA-2016-122371,1474,3,0,19,0.29,64
2295,CA-2016-122371,396,2,0,58,0.47,124
2296,CA-2016-122406,925,2,0,4,0.49,8
2297,CA-2016-122406,1214,1,0,16,0.14,111
2298,CA-2016-122406,1281,3,0,4,0.03,129
2299,CA-2016-122406,1013,2,0,84,0.42,200
2300,CA-2016-122623,1089,2,0.3,-2,-0.04,48
2301,CA-2016-122756,22,1,0.2,1,0.26,3
2302,CA-2016-122756,987,4,0.7,-338,-0.7,482
2303,CA-2016-122826,1323,4,0.2,23,0.11,202
2304,CA-2016-122973,542,2,0.2,1,0.36,3
2305,CA-2016-122973,572,1,0,2,0.29,7
2306,CA-2016-122973,1277,1,0,37,0.27,136
2307,CA-2016-123092,1126,2,0.2,1,0.13,9
2308,CA-2016-123092,1450,3,0.2,13,0.16,78
2309,CA-2016-123092,685,5,0.7,-74,-0.77,96
2310,CA-2016-123092,1248,2,0.2,9,0.09,106
2311,CA-2016-123113,1129,3,0,4,0.25,18
2312,CA-2016-123113,1425,8,0,735,0.28,2625
2313,CA-2016-123141,746,3,0.2,20,0.09,230
2314,CA-2016-123141,1372,4,0.2,99,0.11,884
2315,CA-2016-123155,1058,5,0.2,30,0.26,114
2316,CA-2016-123155,1244,3,0.2,22,0.06,360
2317,CA-2016-123232,884,4,0.2,36,0.11,320
2318,CA-2016-123330,927,3,0.2,38,0.35,108
2319,CA-2016-123456,40,2,0.8,-122,-2.5,49
2320,CA-2016-123505,1768,3,0,7,0.47,15
2321,CA-2016-123568,120,3,0,0,0.04,5
2322,CA-2016-123568,622,3,0,22,0.33,67
2323,CA-2016-123568,513,5,0.2,29,0.31,92
2324,CA-2016-123568,1787,3,0,42,0.45,93
2325,CA-2016-123673,1244,2,0,75,0.25,300
2326,CA-2016-123939,181,3,0.2,3,0.36,7
2327,CA-2016-123939,306,3,0.4,4,0.15,27
2328,CA-2016-123939,100,3,0.2,49,0.11,436
2329,CA-2016-124044,35,3,0.2,4,0.35,11
2330,CA-2016-124058,732,7,0.2,-15,-0.21,73
2331,CA-2016-124058,1378,3,0.2,36,0.06,572
2332,CA-2016-124107,287,3,0.1,5,0.18,29
2333,CA-2016-124107,970,3,0,8,0.29,29
2334,CA-2016-124107,1501,7,0,27,0.47,58
2335,CA-2016-124107,1007,5,0,112,0.18,620
2336,CA-2016-124268,459,3,0,4,0.29,15
2337,CA-2016-124450,1508,3,0,9,0.39,23
2338,CA-2016-124450,740,3,0,317,0.25,1268
2339,CA-2016-124450,443,8,0,649,0.47,1380
2340,CA-2016-124499,292,5,0.1,54,0.2,270
2341,CA-2016-124499,807,3,0,35,0.09,390
2342,CA-2016-124541,894,3,0.8,-12,-1.75,7
2343,CA-2016-124541,1745,2,0.2,3,0.36,8
2344,CA-2016-124541,664,6,0.8,-17,-1.75,10
2345,CA-2016-124541,1060,2,0.2,4,0.18,25
2346,CA-2016-124541,1126,9,0.2,5,0.13,42
2347,CA-2016-124653,1764,2,0,6,0.48,13
2348,CA-2016-124653,1463,7,0,10,0.48,22
2349,CA-2016-124653,1677,7,0,64,0.48,133
2350,CA-2016-124800,27,2,0.2,14,0.24,61
2351,CA-2016-124800,718,2,0.7,-48,-0.67,73
2352,CA-2016-124800,999,9,0.7,-59,-0.77,77
2353,CA-2016-124800,1270,4,0.2,31,0.36,86
2354,CA-2016-124800,14,6,0.2,-1,-0.01,120
2355,CA-2016-124800,1402,5,0.2,23,0.09,264
2356,CA-2016-124800,1373,4,0.2,-86,-0.24,364
2357,CA-2016-124891,1816,3,0,9,0.48,19
2358,CA-2016-124891,315,7,0.4,-291,-0.27,1091
2359,CA-2016-124891,1278,7,0,762,0.33,2310
2360,CA-2016-124919,1477,7,0,26,0.45,58
2361,CA-2016-124919,1545,6,0,21,0.26,81
2362,CA-2016-124919,1673,4,0,49,0.46,106
2363,CA-2016-124933,1698,6,0,100,0.47,213
2364,CA-2016-124975,849,7,0.5,-526,-0.66,796
2365,CA-2016-125066,1494,2,0,2,0.32,6
2366,CA-2016-125066,356,2,0,16,0.28,56
2367,CA-2016-125178,1503,2,0.2,2,0.1,15
2368,CA-2016-125185,19,2,0.2,-5,-0.16,34
2369,CA-2016-125185,1457,2,0.3,-7,-0.07,99
2370,CA-2016-125234,1469,3,0,23,0.21,108
2371,CA-2016-125234,1464,3,0,53,0.47,114
2372,CA-2016-125395,1468,2,0,9,0.21,42
2373,CA-2016-125416,1017,9,0,49,0.11,448
2374,CA-2016-125423,224,2,0,5,0.46,10
2375,CA-2016-125563,624,3,0.2,14,0.26,55
2376,CA-2016-125563,627,2,0.2,10,0.15,67
2377,CA-2016-125696,1316,5,0.7,-5,-0.73,7
2378,CA-2016-125710,331,2,0.2,1,0.16,3
2379,CA-2016-125934,582,4,0,4,0.44,9
2380,CA-2016-125934,214,3,0,15,0.48,31
2381,CA-2016-125934,1811,6,0,19,0.48,39
2382,CA-2016-125934,632,4,0,30,0.27,111
2383,CA-2016-125934,899,4,0,96,0.46,210
2384,CA-2016-125976,1787,5,0,70,0.45,155
2385,CA-2016-125976,441,12,0,562,0.3,1872
2386,CA-2016-126137,1389,2,0.15,18,0.15,121
2387,CA-2016-126186,508,4,0.2,4,0.16,25
2388,CA-2016-126347,1090,2,0,11,0.21,50
2389,CA-2016-126445,662,3,0,92,0.19,485
2390,CA-2016-126466,1217,2,0,1,0.47,2
2391,CA-2016-126557,1586,2,0.8,-3,-1.55,2
2392,CA-2016-126557,1134,3,0.2,1,0.1,7
2393,CA-2016-126557,675,1,0.6,-2,-0.28,8
2394,CA-2016-126557,733,2,0.2,17,0.11,148
2395,CA-2016-126557,765,9,0.3,-5,-0.01,384
2396,CA-2016-126557,1611,7,0.2,54,0.1,538
2397,CA-2016-126557,724,4,0.2,49,0.07,659
2398,CA-2016-126669,1676,2,0.2,27,0.35,77
2399,CA-2016-126697,1036,4,0.6,-1,-0.3,5
2400,CA-2016-126697,890,3,0.2,32,0.21,151
2401,CA-2016-126697,1455,7,0.2,118,0.13,946
2402,CA-2016-126725,1806,5,0,16,0.48,32
2403,CA-2016-126725,108,3,0,15,0.42,37
2404,CA-2016-126725,488,4,0,29,0.36,81
2405,CA-2016-126725,1203,2,0.2,3,0.01,226
2406,CA-2016-126725,419,5,0,6,0.02,305
2407,CA-2016-126725,1334,4,0.2,52,0.13,416
2408,CA-2016-126725,656,7,0,54,0.07,777
2409,CA-2016-126739,756,4,0.1,22,0.07,328
2410,CA-2016-126970,68,3,0.8,-4,-1.6,3
2411,CA-2016-127019,287,7,0.2,5,0.08,61
2412,CA-2016-127110,1815,6,0.2,11,0.35,31
2413,CA-2016-127110,1554,2,0.2,-18,-0.23,78
2414,CA-2016-127173,1608,3,0,16,0.47,34
2415,CA-2016-127173,690,9,0.2,29,0.36,79
2416,CA-2016-127173,165,7,0,296,0.47,630
2417,CA-2016-127327,753,1,0.1,15,0.17,91
2418,CA-2016-127418,124,3,0.2,14,0.38,37
2419,CA-2016-127453,861,2,0.2,0,0.13,4
2420,CA-2016-127453,632,4,0.2,8,0.09,89
2421,CA-2016-127453,172,3,0.2,43,0.1,434
2422,CA-2016-127481,1725,5,0,16,0.49,32
2423,CA-2016-127481,1709,2,0,49,0.5,98
2424,CA-2016-127502,243,2,0,3,0.49,6
2425,CA-2016-127509,327,3,0,8,0.46,17
2426,CA-2016-127509,1776,3,0,8,0.49,17
2427,CA-2016-127509,5,3,0,12,0.47,26
2428,CA-2016-127509,317,7,0,215,0.21,1024
2429,CA-2016-127544,1011,1,0,29,0.36,80
2430,CA-2016-127593,504,2,0,15,0.17,85
2431,CA-2016-127607,710,2,0.8,-4,-1.75,3
2432,CA-2016-127607,1507,9,0.2,6,0.33,19
2433,CA-2016-127754,1204,3,0.2,13,0.05,266
2434,CA-2016-127824,546,3,0,3,0.32,10
2435,CA-2016-127824,1696,3,0,9,0.49,18
2436,CA-2016-127824,1107,2,0.2,16,0.06,250
2437,CA-2016-128013,1220,3,0,4,0.44,10
2438,CA-2016-128013,1675,3,0,69,0.48,144
2439,CA-2016-128027,648,3,0,5,0.02,269
2440,CA-2016-128083,91,3,0.2,1,0.23,6
2441,CA-2016-128083,472,3,0.2,3,0.34,9
2442,CA-2016-128083,565,4,0.2,4,0.13,31
2443,CA-2016-128125,25,3,0.6,-8,-0.35,22
2444,CA-2016-128125,1625,3,0.2,36,0.36,98
2445,CA-2016-128139,1180,1,0,5,0.07,71
2446,CA-2016-128139,532,3,0,145,0.49,295
2447,CA-2016-128167,1217,4,0,2,0.47,5
2448,CA-2016-128356,74,2,0.2,1,0.09,11
2449,CA-2016-128608,324,2,0.2,2,0.15,10
2450,CA-2016-128608,1405,2,0.2,2,0.21,10
2451,CA-2016-128608,136,4,0.4,3,0.1,26
2452,CA-2016-128608,992,3,0.4,-21,-0.2,107
2453,CA-2016-128608,726,2,0.4,-43,-0.18,235
2454,CA-2016-128860,564,1,0.2,2,0.09,20
2455,CA-2016-128958,475,5,0.2,2,0.16,13
2456,CA-2016-128993,1075,2,0,9,0.39,22
2457,CA-2016-129042,1360,3,0,2,0.27,8
2458,CA-2016-129098,502,2,0,8,0.27,31
2459,CA-2016-129112,690,4,0.8,-14,-1.55,9
2460,CA-2016-129112,966,3,0.2,0,-0.01,21
2461,CA-2016-129217,359,2,0.2,4,0.1,37
2462,CA-2016-129217,1583,5,0.8,-192,-2.7,71
2463,CA-2016-129322,353,2,0,12,0.3,40
2464,CA-2016-129322,467,2,0,33,0.29,114
2465,CA-2016-129322,685,7,0,210,0.47,448
2466,CA-2016-129392,1790,5,0.2,7,0.31,21
2467,CA-2016-129476,1014,5,0.2,68,0.2,340
2468,CA-2016-129525,1640,13,0.7,-117,-0.7,167
2469,CA-2016-129532,1526,2,0,4,0.02,222
2470,CA-2016-129532,1617,4,0,40,0.17,236
2471,CA-2016-129546,1106,2,0.2,-8,-0.23,37
2472,CA-2016-129546,78,3,0,14,0.29,47
2473,CA-2016-129546,708,6,0.2,27,0.33,82
2474,CA-2016-129546,66,3,0,56,0.3,186
2475,CA-2016-129700,1505,7,0.6,-9,-0.4,22
2476,CA-2016-129770,538,4,0,23,0.47,49
2477,CA-2016-129854,1170,4,0,8,0.46,17
2478,CA-2016-129896,1686,2,0.2,3,0.31,10
2479,CA-2016-129896,489,4,0.2,11,0.28,40
2480,CA-2016-129896,284,2,0.2,-20,-0.24,82
2481,CA-2016-129896,545,6,0.2,-36,-0.1,365
2482,CA-2016-129917,1316,3,0.2,4,0.35,12
2483,CA-2016-129917,698,4,0.2,19,0.36,54
2484,CA-2016-129917,885,5,0.2,50,0.1,504
2485,CA-2016-130022,188,1,0,2,0.48,4
2486,CA-2016-130022,1258,3,0,13,0.42,30
2487,CA-2016-130022,197,4,0,20,0.48,41
2488,CA-2016-130113,662,2,0,61,0.19,323
2489,CA-2016-130113,733,9,0.2,75,0.11,668
2490,CA-2016-130183,170,3,0.32,-18,-0.03,614
2491,CA-2016-130204,966,2,0,3,0.19,18
2492,CA-2016-130204,1513,3,0,8,0.27,31
2493,CA-2016-130204,1580,5,0,47,0.36,129
2494,CA-2016-130218,588,4,0,1,0.02,28
2495,CA-2016-130218,1507,4,0,14,0.45,32
2496,CA-2016-130253,1054,3,0,5,0.34,15
2497,CA-2016-130365,738,3,0.3,-24,-0.19,128
2498,CA-2016-130365,1377,2,0.2,-55,-0.25,221
2499,CA-2016-130456,418,1,0,3,0.04,81
2500,CA-2016-130456,1430,6,0.15,34,0.06,586
2501,CA-2016-130554,1147,3,0.2,1,0.09,12
2502,CA-2016-130610,534,5,0,9,0.47,19
2503,CA-2016-130659,1614,3,0,9,0.49,18
2504,CA-2016-130659,738,7,0.1,30,0.08,384
2505,CA-2016-130659,1653,5,0,540,0.3,1800
2506,CA-2016-130736,219,1,0,1,0.46,3
2507,CA-2016-130736,119,2,0,0,0.0,4
2508,CA-2016-130785,536,6,0.2,10,0.34,29
2509,CA-2016-130785,1429,3,0.15,-21,-0.07,293
2510,CA-2016-130785,1428,4,0.15,-5,-0.01,411
2511,CA-2016-130792,812,3,0.8,-20,-2.35,9
2512,CA-2016-130792,715,4,0.8,-19,-1.55,12
2513,CA-2016-130792,118,3,0.2,3,0.11,24
2514,CA-2016-130848,756,8,0.2,-29,-0.05,582
2515,CA-2016-130855,85,2,0,0,0.01,6
2516,CA-2016-130876,1300,3,0,10,0.27,37
2517,CA-2016-130883,1820,6,0.2,11,0.35,31
2518,CA-2016-130883,538,5,0.2,48,0.34,142
2519,CA-2016-130883,1093,5,0.2,48,0.2,240
2520,CA-2016-130890,315,5,0.2,52,0.05,1039
2521,CA-2016-130974,1561,3,0,5,0.12,39
2522,CA-2016-130974,1775,6,0,19,0.48,40
2523,CA-2016-130974,1674,3,0,28,0.47,60
2524,CA-2016-130974,1767,5,0,70,0.45,155
2525,CA-2016-130974,1369,1,0,32,0.19,171
2526,CA-2016-130974,1008,2,0,88,0.34,260
2527,CA-2016-130974,843,4,0.3,0,0.0,446
2528,CA-2016-130995,478,1,0,1,0.27,5
2529,CA-2016-131072,271,3,0.2,36,0.36,98
2530,CA-2016-131128,1475,3,0,17,0.5,34
2531,CA-2016-131338,1036,2,0,3,0.48,6
2532,CA-2016-131338,42,3,0,5,0.47,11
2533,CA-2016-131338,1555,2,0,3,0.07,42
2534,CA-2016-131338,150,3,0,18,0.39,47
2535,CA-2016-131338,1676,3,0,69,0.48,144
2536,CA-2016-131338,305,4,0,35,0.14,248
2537,CA-2016-131338,1176,2,0,89,0.29,308
2538,CA-2016-131338,965,9,0.4,-153,-0.4,383
2539,CA-2016-131338,1249,5,0,274,0.28,980
2540,CA-2016-131338,689,2,0.2,457,0.38,1218
2541,CA-2016-131352,1548,3,0.6,-71,-0.98,73
2542,CA-2016-131422,792,3,0.2,26,0.13,207
2543,CA-2016-131457,1292,7,0,7,0.47,14
2544,CA-2016-131534,1775,5,0,16,0.48,33
2545,CA-2016-131534,919,1,0,25,0.15,166
2546,CA-2016-131597,965,3,0.2,-9,-0.05,170
2547,CA-2016-131758,203,5,0,6,0.46,13
2548,CA-2016-131758,347,3,0,14,0.3,48
2549,CA-2016-131779,1263,5,0,5,0.17,30
2550,CA-2016-131856,500,4,0.6,-16,-0.73,22
2551,CA-2016-131856,1761,7,0.2,42,0.33,128
2552,CA-2016-131856,518,6,0.2,70,0.11,619
2553,CA-2016-131884,1126,8,0.2,5,0.13,37
2554,CA-2016-131884,763,1,0.3,-24,-0.34,71
2555,CA-2016-131884,1297,2,0.4,-89,-0.18,486
2556,CA-2016-132080,178,6,0.2,16,0.33,50
2557,CA-2016-132101,1665,3,0.2,40,0.09,454
2558,CA-2016-132136,264,3,0.8,-15,-1.7,9
2559,CA-2016-132276,269,2,0.2,4,0.35,11
2560,CA-2016-132276,860,6,0,7,0.25,27
2561,CA-2016-132318,1582,3,0,53,0.29,183
2562,CA-2016-132374,1156,4,0,21,0.26,79
2563,CA-2016-132388,214,3,0,15,0.48,31
2564,CA-2016-132388,758,3,0.2,-54,-0.15,362
2565,CA-2016-132465,1019,1,0,7,0.34,20
2566,CA-2016-132465,1485,1,0,2,0.02,79
2567,CA-2016-132465,503,2,0,51,0.24,211
2568,CA-2016-132465,658,4,0,108,0.14,773
2569,CA-2016-132486,1346,4,0,6,0.48,12
2570,CA-2016-132486,1757,2,0,6,0.49,12
2571,CA-2016-132486,1066,9,0,64,0.43,148
2572,CA-2016-132486,739,7,0.2,17,0.09,192
2573,CA-2016-132486,759,1,0.2,27,0.11,241
2574,CA-2016-132486,1211,3,0.2,42,0.05,842
2575,CA-2016-132507,584,4,0.2,6,0.1,62
2576,CA-2016-132570,515,2,0,1,0.26,3
2577,CA-2016-132570,343,2,0,36,0.45,80
2578,CA-2016-132626,177,3,0,6,0.46,12
2579,CA-2016-132626,105,4,0,5,0.32,16
2580,CA-2016-132626,1633,6,0,21,0.49,44
2581,CA-2016-132626,1319,4,0,33,0.41,79
2582,CA-2016-132626,1261,3,0,42,0.5,84
2583,CA-2016-132626,1320,7,0,28,0.29,98
2584,CA-2016-132626,708,9,0,71,0.46,153
2585,CA-2016-132626,560,2,0,20,0.11,182
2586,CA-2016-132626,653,3,0,209,0.45,465
2587,CA-2016-132633,1650,3,0.2,4,0.34,12
2588,CA-2016-132815,1266,2,0,11,0.49,23
2589,CA-2016-132906,1051,4,0,2,0.03,52
2590,CA-2016-132941,672,2,0.2,2,0.08,22
2591,CA-2016-132941,1776,7,0.2,12,0.36,32
2592,CA-2016-132941,1008,2,0.2,36,0.18,208
2593,CA-2016-132948,1362,5,0,3,0.04,84
2594,CA-2016-133025,1820,5,0,16,0.48,32
2595,CA-2016-133242,948,2,0,16,0.48,33
2596,CA-2016-133242,1646,2,0,17,0.48,35
2597,CA-2016-133242,1451,3,0,19,0.32,61
2598,CA-2016-133242,1553,2,0,59,0.13,450
2599,CA-2016-133242,441,3,0,140,0.3,468
2600,CA-2016-133396,1122,7,0.2,8,0.13,65
2601,CA-2016-133445,382,1,0.7,-104,-1.57,66
2602,CA-2016-133445,756,4,0.2,-15,-0.05,291
2603,CA-2016-133452,1273,4,0,70,0.35,200
2604,CA-2016-133452,830,3,0.2,-98,-0.14,711
2605,CA-2016-133494,861,2,0.2,0,0.13,4
2606,CA-2016-133536,1438,3,0,11,0.49,23
2607,CA-2016-133585,1237,2,0.2,6,0.11,55
2608,CA-2016-133585,170,6,0.32,-36,-0.03,1228
2609,CA-2016-133627,22,6,0,9,0.41,22
2610,CA-2016-133837,1113,1,0.2,1,0.08,11
2611,CA-2016-133977,697,1,0.7,-3,-0.73,3
2612,CA-2016-134075,558,3,0,22,0.13,167
2613,CA-2016-134075,1498,2,0,94,0.26,360
2614,CA-2016-134082,706,4,0.2,39,0.35,111
